***small example from ESPaDOnS LibreEsprit format
  47824 5
  536.6110  9.3580e-01  2.5394e-04 -5.7819e-04 -5.6847e-04  7.8503e-04
  536.6143  9.4013e-01  1.0931e-03 -1.5522e-03  5.6369e-05  8.1199e-04
  536.6176  9.3899e-01 -1.3053e-03  4.8583e-04 -4.4936e-04  8.1473e-04
  536.6210  9.3923e-01  1.1532e-03  6.0260e-04 -9.9407e-04  7.8693e-04
  536.6245  9.4027e-01 -3.5767e-04  8.2609e-04 -1.4544e-05  8.0660e-04
  536.6279  9.4029e-01  1.6533e-05 -6.8376e-06  3.4876e-04  8.1546e-04
  536.6312  9.3933e-01 -7.3929e-04  4.8002e-04 -8.7802e-04  7.9330e-04
  536.6345  9.3880e-01  1.3133e-03  7.0570e-04  2.5381e-04  7.9692e-04
  536.6378  9.3519e-01  1.3564e-03 -9.7848e-04 -5.6300e-06  8.1460e-04
  536.6412  9.2900e-01 -3.3149e-04  4.0731e-04  1.0447e-03  7.9923e-04
  536.6447  9.3368e-01 -3.9070e-04  2.8824e-04 -1.3245e-03  7.8310e-04
  536.6480  9.3684e-01 -1.3452e-03  6.2304e-04  1.1975e-03  8.1441e-04
  536.6514  9.3924e-01 -8.8054e-04  6.9882e-04  4.4784e-05  8.0836e-04
  536.6547  9.3808e-01 -4.6944e-04  2.0119e-04  3.2597e-05  7.8379e-04
  536.6580  9.3554e-01  9.3097e-04  7.1650e-04 -1.9022e-04  8.0765e-04
  536.6614  9.3049e-01 -2.9149e-04  1.3294e-03 -6.1095e-05  8.0948e-04
  536.6649  9.1449e-01  3.5520e-04 -5.1951e-04 -1.0105e-03  7.7570e-04
  536.6682  8.8630e-01 -1.9441e-05  4.0389e-04 -7.0477e-05  7.8335e-04
  536.6715  8.7250e-01 -2.3533e-05 -1.1284e-03 -5.5322e-04  7.8566e-04
  536.6749  8.8081e-01  3.6494e-04 -3.2793e-04  1.5405e-03  7.6839e-04
  536.6782  9.0581e-01  2.5375e-05 -3.3862e-04 -9.0560e-04  7.8114e-04
  536.6816  9.1544e-01  1.0842e-03 -9.0341e-04 -4.6403e-04  8.0358e-04
  536.6851  9.0230e-01 -6.1700e-04  1.0516e-03 -1.1987e-03  7.8684e-04
  536.6884  8.6076e-01  2.1148e-04 -1.5019e-03  6.4069e-04  7.5417e-04
  536.6917  8.1246e-01  2.6682e-05  9.7612e-04  6.4467e-04  7.5953e-04
  536.6951  8.1120e-01 -1.0588e-03  2.9788e-04 -6.8320e-04  7.5386e-04
  536.6984  8.4731e-01 -3.3265e-04  7.6127e-04 -9.6559e-04  7.4562e-04
  536.7018  8.7938e-01 -2.8455e-04  2.4927e-04 -1.3270e-03  7.8274e-04
  536.7053  8.8779e-01 -1.7434e-04  4.4475e-04 -6.2952e-04  7.8859e-04
  536.7086  9.0172e-01 -6.8778e-04  5.8369e-04 -2.8774e-04  7.6884e-04
  536.7119  9.0791e-01  5.4870e-05 -1.2854e-03 -7.4364e-04  7.8996e-04
  536.7152  9.1107e-01 -2.0310e-05  8.0608e-04  1.3090e-03  7.9890e-04
  536.7186  9.1044e-01  5.7865e-04 -1.5053e-04  6.0662e-04  7.7903e-04
  536.7219  9.0344e-01 -4.1281e-04 -1.4267e-04 -1.2209e-04  7.7780e-04
  536.7253  8.9913e-01 -2.6770e-05  6.8519e-04  3.8125e-04  7.9597e-04
  536.7288  8.9639e-01 -5.3030e-04 -5.7588e-04  2.5452e-04  7.8122e-04
  536.7321  8.9447e-01 -3.4983e-04  3.5957e-04 -1.1816e-03  7.6519e-04
  536.7354  8.9038e-01 -2.7305e-04 -4.1497e-04 -3.1048e-05  7.9080e-04
  536.7388  8.8161e-01  7.4692e-04  1.3419e-03 -3.1543e-04  7.8370e-04
  536.7421  8.6758e-01 -4.3570e-05  6.5485e-04  6.3843e-04  7.5128e-04
  536.7455  8.5099e-01  8.0908e-04  1.2191e-03  4.4025e-05  7.7016e-04
  536.7490  8.3002e-01 -8.3024e-04 -5.9427e-04  9.8424e-04  7.6476e-04
  536.7523  8.0675e-01 -4.3806e-04  1.4015e-03  1.2344e-03  7.2789e-04
  536.7556  7.7389e-01  3.2386e-04 -4.7653e-05  1.1844e-04  7.3175e-04
  536.7589  7.2634e-01 -3.1581e-04 -2.9700e-05 -8.6965e-05  7.1686e-04
  536.7623  6.5807e-01 -6.1209e-04 -5.2274e-04  7.2390e-04  6.6721e-04
  536.7656  5.6039e-01  7.1692e-04  1.1588e-04  2.4760e-04  6.2008e-04
  536.7690  4.4062e-01 -2.7787e-04 -1.5244e-04  3.9296e-04  5.6699e-04
  536.7725  3.1807e-01 -9.2762e-04  2.7733e-04 -5.3793e-04  4.8793e-04
  536.7758  2.5592e-01  6.2058e-04 -2.6427e-04  1.6929e-04  4.3346e-04
  536.7791  2.8870e-01  1.4341e-04  1.6395e-04  2.8024e-04  4.7414e-04
  536.7825  3.9998e-01 -4.4135e-04  6.5301e-04  1.6646e-04  5.3194e-04
  536.7858  5.2907e-01 -5.1387e-04  3.8536e-04 -3.8174e-04  5.9241e-04
  536.7892  6.3588e-01  4.2028e-04  6.2801e-04 -5.4722e-04  6.6740e-04
  536.7927  7.1801e-01 -1.8200e-04  8.5154e-04  1.0216e-03  7.0938e-04
  536.7960  7.7210e-01  1.6449e-04  8.3288e-05 -6.1961e-04  7.1103e-04
  536.7993  8.0920e-01 -1.1630e-03 -2.0837e-05  1.7239e-04  7.4548e-04
  536.8026  8.3247e-01  8.1682e-04  4.2025e-05  5.5966e-05  7.6239e-04
  536.8060  8.4597e-01 -1.6154e-04 -3.0779e-03  8.6655e-04  7.4958e-04
  536.8093  8.6000e-01  1.2162e-04 -1.2621e-03 -9.2265e-04  7.5738e-04
  536.8127  8.7730e-01  5.9786e-04 -1.2777e-04 -7.5671e-04  7.8311e-04
  536.8162  8.8963e-01 -2.2802e-05 -9.7407e-04  6.7457e-04  7.7574e-04
  536.8195  8.9395e-01  1.6792e-04 -2.0703e-04  8.5438e-04  7.6349e-04
  536.8228  8.9997e-01  8.4531e-04 -2.1583e-04  6.4898e-04  7.9040e-04
  536.8261  9.0603e-01  9.1353e-04 -1.2140e-03  1.3553e-04  7.9140e-04
  536.8295  9.1182e-01 -1.0437e-03 -2.2791e-04  9.8525e-04  7.6705e-04
  536.8328  9.1602e-01  9.4702e-04 -4.0011e-04 -5.4768e-04  7.9550e-04
  536.8362  9.1986e-01 -1.0197e-03  9.6007e-04 -4.5455e-04  8.0063e-04
  536.8397  9.1986e-01 -3.5935e-04  7.7177e-04 -3.8875e-05  7.7138e-04
  536.8430  9.2132e-01 -7.1502e-04  1.8706e-04 -7.8953e-04  7.9274e-04
  536.8463  9.1638e-01  1.8185e-03 -8.5854e-04 -5.0669e-04  7.9942e-04
  536.8496  9.0932e-01 -4.8464e-04  6.5599e-04  1.1633e-03  7.7392e-04
  536.8530  8.9329e-01  5.1537e-05 -7.2092e-04  5.8445e-04  7.7197e-04
  536.8563  8.8541e-01  4.8758e-04 -6.9165e-04 -1.4209e-03  7.8558e-04
  536.8597  8.8745e-01  5.3118e-04  4.2757e-04 -1.2433e-03  7.7421e-04
  536.8632  9.0091e-01  2.2548e-04  1.4990e-03  1.8418e-05  7.6480e-04
  536.8665  8.9863e-01  5.9989e-06 -3.1506e-04 -9.9828e-04  7.9023e-04
  536.8698  8.8477e-01  4.5962e-04  4.5588e-04 -3.1318e-04  7.7846e-04
  536.8732  8.7351e-01  1.8372e-03 -7.9884e-04  1.5843e-03  7.5262e-04
  536.8765  8.6292e-01  5.7758e-04 -1.8407e-04 -1.6418e-04  7.6953e-04
  536.8798  8.4728e-01  9.9866e-04 -9.5966e-04 -3.1214e-04  7.6846e-04
  536.8832  8.4034e-01 -3.6773e-04 -5.3595e-06  2.3750e-04  7.3874e-04
  536.8867  8.5860e-01 -1.4906e-03  7.3800e-04 -4.9550e-04  7.6372e-04
  536.8900  8.9187e-01  1.5997e-03  6.2180e-04 -3.8866e-04  7.8453e-04
  536.8933  9.1130e-01 -7.2387e-04  1.0558e-04  5.2305e-04  7.7482e-04
  536.8967  9.1975e-01 -5.5238e-04 -9.7106e-04  3.3528e-04  7.7973e-04
  536.9000  9.2274e-01 -5.7075e-04  4.3143e-04  3.9374e-04  8.0069e-04
  536.9033  9.2397e-01 -7.5994e-04 -2.9589e-04 -2.5362e-03  7.8682e-04
  536.9067  9.2018e-01 -7.0134e-04  9.9543e-04 -1.9554e-03  7.7048e-04
  536.9102  9.1228e-01 -5.9197e-04  8.2100e-04 -1.2910e-03  7.9272e-04
  536.9135  9.0716e-01 -4.4728e-04  1.0522e-03 -1.3610e-03  7.8721e-04
  536.9168  9.0094e-01  3.9549e-04  8.3550e-04 -8.9037e-04  7.6006e-04
  536.9202  8.9384e-01  1.6192e-03 -1.2736e-03 -1.7375e-03  7.8241e-04
  536.9235  8.9072e-01 -1.1554e-03  4.4176e-04 -9.1107e-04  7.8492e-04
  536.9268  8.9081e-01  1.2731e-03  1.2217e-03  6.5012e-04  7.5749e-04
  536.9301  8.9957e-01 -7.2934e-04  1.8106e-03 -4.2655e-04  7.7967e-04
  536.9335  9.0980e-01 -7.7526e-05 -8.1434e-04 -2.7442e-04  7.9249e-04
  536.9370  9.1478e-01 -8.9861e-04  5.5506e-04 -6.0844e-04  7.7446e-04
  536.9402  9.1833e-01  4.2297e-04 -1.9876e-04  9.2712e-04  7.7912e-04
  536.9437  9.1805e-01  3.5089e-04 -5.9508e-04  1.4176e-04  7.9713e-04
  536.9470  9.1585e-01 -7.5217e-04  2.3980e-04 -1.5137e-03  7.8412e-04
  536.9503  9.1418e-01  1.3724e-04 -5.5908e-04 -2.6091e-04  7.6760e-04
  536.9536  9.1246e-01 -2.5281e-04  1.3867e-04 -1.7187e-05  7.9397e-04
  536.9570  9.0477e-01 -2.8152e-03 -3.0485e-04 -3.8992e-05  7.8513e-04
  536.9603  8.9590e-01 -5.8589e-04  2.1334e-04 -2.5041e-04  7.5683e-04
  536.9637  8.8619e-01  1.1582e-03 -1.5490e-04 -1.0320e-03  7.7818e-04
  536.9672  8.8218e-01  1.0931e-03  8.0309e-04 -6.4939e-04  7.7977e-04
  536.9705  8.7677e-01  5.1059e-04  4.8554e-04 -2.3398e-04  7.5070e-04
  536.9738  8.6083e-01  7.0241e-04  7.5825e-04 -2.3503e-04  7.6148e-04
  536.9771  8.1479e-01 -7.6186e-04  2.7469e-04 -5.4454e-04  7.4816e-04
  536.9805  7.2065e-01 -5.3415e-04  1.9548e-04  5.1401e-04  6.9075e-04
  536.9838  5.9048e-01 -1.2092e-04  4.4728e-04  6.4264e-04  6.2957e-04
  536.9871  4.9261e-01  1.3594e-04  5.1461e-04  1.1639e-03  5.9886e-04
  536.9905  4.8259e-01 -6.3953e-05  8.2778e-04  9.2007e-04  5.7902e-04
  536.9940  5.6212e-01  2.2985e-04 -2.4198e-04  2.1107e-05  6.0885e-04
  536.9973  6.6155e-01 -5.1198e-04 -3.0623e-04 -3.7247e-04  6.7734e-04
  537.0006  7.1736e-01 -6.8994e-04 -5.8498e-04 -4.4209e-04  6.9931e-04
  537.0040  7.1426e-01  1.1768e-03  1.3879e-05  3.5114e-04  6.8005e-04
  537.0073  6.8153e-01 -2.0007e-05  4.3207e-04  4.7191e-04  6.8532e-04
  537.0106  6.2602e-01 -9.2954e-04  8.5414e-04  5.9407e-04  6.6178e-04
  537.0139  5.5059e-01 -5.5769e-04 -1.7300e-04 -3.4659e-04  6.0335e-04
  537.0173  4.4726e-01 -8.5968e-04  1.6848e-05 -5.8484e-05  5.5744e-04
  537.0208  3.3230e-01  1.2452e-04 -8.1248e-04  4.1550e-04  4.9755e-04
  537.0240  2.4931e-01 -1.0192e-03  2.9776e-04 -8.4975e-05  4.2893e-04
  537.0275  2.4348e-01 -7.5085e-04  2.5344e-04  3.1498e-04  4.2563e-04
  537.0308  3.2224e-01  1.9705e-05  9.6870e-05 -1.0693e-03  4.8761e-04
  537.0341  4.3765e-01  5.3721e-04 -4.0989e-04 -9.3564e-05  5.4519e-04
  537.0374  5.4262e-01  1.5093e-04  5.1166e-04 -1.8327e-04  5.9811e-04
  537.0407  6.2119e-01  6.6849e-04  5.4743e-04  8.5191e-04  6.5891e-04
  537.0441  6.7772e-01  8.3455e-04  2.1100e-04  7.6761e-04  6.8165e-04
  537.0474  7.1722e-01 -4.4460e-04 -5.8962e-04 -3.5943e-04  6.7822e-04
  537.0508  7.4080e-01  7.1956e-04 -1.7311e-04 -4.3998e-04  7.1355e-04
  537.0541  7.4959e-01  2.1560e-04  7.2475e-04  1.9450e-03  7.1980e-04
  537.0576  7.4294e-01 -5.6020e-04 -8.2397e-04 -5.4880e-04  6.9079e-04
  537.0609  7.3414e-01  7.5191e-04 -4.3548e-04 -2.5912e-04  7.0526e-04
  537.0642  7.3887e-01 -1.3195e-04  1.4271e-04 -8.3811e-04  7.1420e-04
  537.0676  7.7182e-01  3.7374e-04  3.3200e-04 -7.6606e-04  7.0821e-04
  537.0709  8.0705e-01 -4.6664e-05  4.9454e-04 -2.0156e-04  7.2841e-04
  537.0742  8.2350e-01 -2.3572e-04  3.7101e-04 -1.0380e-03  7.5107e-04
  537.0775  8.2867e-01  2.1915e-04 -9.6166e-04  1.0672e-04  7.4273e-04
  537.0809  8.3013e-01  6.4457e-04  2.2612e-05  1.3363e-03  7.2999e-04
  537.0844  8.2894e-01  1.5079e-03 -3.3337e-04  1.4212e-04  7.5404e-04
  537.0876  8.2583e-01 -2.2102e-04 -1.9502e-04 -8.2603e-04  7.4608e-04
  537.0909  8.2186e-01 -8.2631e-04 -5.0475e-04 -7.3473e-04  7.2444e-04
  537.0944  8.1391e-01 -3.4444e-04  4.2911e-04 -9.7887e-05  7.4206e-04
  537.0977  8.0380e-01 -4.4294e-04 -4.6857e-04  1.2531e-03  7.4216e-04
  537.1010  7.9695e-01  7.9486e-04  1.2653e-03  7.5727e-04  7.1451e-04
  537.1044  7.9413e-01  1.0791e-03 -5.7360e-04  5.6235e-04  7.3038e-04
  537.1077  7.8928e-01 -1.1537e-03 -7.2730e-04  1.8856e-03  7.3571e-04
  537.1110  7.7817e-01  1.6351e-04 -2.5442e-05 -2.5166e-04  7.1323e-04
  537.1144  7.6796e-01  8.8420e-04 -5.0835e-05 -5.5197e-04  7.0928e-04
  537.1179  7.4910e-01 -1.1411e-03  6.1254e-04  5.8035e-04  7.1966e-04
  537.1212  7.3116e-01 -3.4608e-04  5.9308e-05 -5.3783e-04  6.9980e-04
  537.1245  7.1347e-01 -3.2747e-05  3.0321e-04  5.5407e-04  6.7929e-04
  537.1279  6.8691e-01  6.2860e-04 -5.2894e-04  3.5222e-04  6.8905e-04
  537.1312  6.6355e-01 -5.0550e-05  1.6275e-04  3.5178e-04  6.7542e-04
  537.1345  6.3820e-01 -1.1207e-04 -1.5383e-04 -4.1844e-07  6.4070e-04
  537.1378  6.1316e-01  1.3253e-04  1.5497e-03 -1.8674e-04  6.4991e-04
  537.1411  5.8338e-01 -3.6885e-04  1.0930e-03  1.0146e-03  6.3804e-04
  537.1445  5.4962e-01 -2.8037e-04  1.2149e-03  7.1680e-04  5.9934e-04
  537.1478  5.1124e-01 -3.9108e-04  2.6762e-04  7.4874e-04  5.9307e-04
  537.1512  4.7122e-01  5.6250e-04  2.7888e-04 -6.9469e-05  5.7889e-04
  537.1545  4.2953e-01 -1.0446e-03  5.4532e-06  9.0886e-06  5.4021e-04
  537.1580  3.8517e-01 -5.7541e-05  4.6897e-05 -1.6729e-04  5.1524e-04
  537.1613  3.4426e-01 -1.5188e-04 -3.1143e-04 -3.4341e-04  5.0373e-04
  537.1646  3.0499e-01 -3.6952e-04  2.3881e-04 -2.2494e-04  4.6942e-04
  537.1680  2.6006e-01 -8.4697e-04  5.8038e-05  1.1656e-05  4.2746e-04
  537.1713  2.0674e-01  6.2622e-04  4.4125e-04 -3.4444e-04  4.0224e-04
  537.1746  1.5246e-01  3.8681e-04  4.1298e-04 -1.7035e-04  3.5742e-04
  537.1779  1.2669e-01  2.7612e-04  1.0382e-05 -2.6055e-04  3.1911e-04
  537.1812  1.3961e-01 -2.0834e-04  4.3832e-05  1.5907e-04  3.4636e-04
  537.1846  1.8483e-01  5.0541e-05 -1.2297e-04  1.4491e-04  3.8013e-04
  537.1879  2.4248e-01  2.3007e-05 -4.4314e-05 -1.6378e-03  4.1131e-04
  537.1913  2.9341e-01 -1.9453e-04 -9.6038e-04 -7.5606e-04  4.6218e-04
  537.1946  3.3584e-01  1.9042e-04  6.2484e-04  5.6944e-04  4.9372e-04
  537.1981  3.7597e-01  6.6963e-04  4.9676e-04  2.7810e-04  5.0494e-04
  537.2014  4.1775e-01  5.7668e-04 -2.2403e-04  3.8142e-04  5.3518e-04
  537.2047  4.5704e-01  9.0479e-04 -8.1678e-04 -4.3236e-04  5.6919e-04
  537.2081  4.9825e-01  5.9740e-04 -4.2242e-04 -1.8174e-03  5.8086e-04
  537.2114  5.3561e-01 -6.5550e-04 -3.8586e-04  7.1823e-04  5.9222e-04
  537.2147  5.6878e-01  6.7699e-04 -9.8216e-04 -1.1306e-03  6.2987e-04
  537.2180  5.9689e-01  2.7997e-04 -5.5738e-04  2.9913e-04  6.3925e-04
  537.2213  6.2038e-01  4.0224e-04  5.4025e-04  4.6342e-04  6.3205e-04
  537.2247  6.4616e-01  3.1811e-05 -1.2274e-03 -2.1113e-04  6.6443e-04
  537.2280  6.7139e-01 -5.1515e-04  5.0741e-04 -2.6478e-04  6.7822e-04
  537.2313  6.9727e-01  9.6727e-04 -1.8595e-04  5.2020e-04  6.6788e-04
  537.2347  7.2299e-01 -1.2170e-04 -3.2947e-04  9.4110e-04  6.9577e-04
  537.2382  7.4510e-01 -3.3446e-04  2.5491e-05  1.1424e-03  7.1266e-04
  537.2415  7.6245e-01 -4.9493e-04  5.7055e-04  5.4419e-04  7.0183e-04
  537.2448  7.7823e-01 -3.0789e-04  1.7209e-05  3.4723e-04  7.1022e-04
  537.2482  7.9581e-01  2.5312e-04 -4.2448e-04 -6.6385e-04  7.3651e-04
  537.2515  8.0714e-01  2.2663e-04  6.4064e-04  1.3262e-03  7.2877e-04
  537.2548  8.2177e-01  2.5159e-04 -2.2997e-05 -4.8691e-05  7.2216e-04
  537.2581  8.2902e-01  1.7029e-04  2.3336e-04 -1.3065e-03  7.4927e-04
  537.2614  8.3955e-01  5.2585e-04  5.6238e-04 -3.1983e-04  7.5108e-04
  537.2647  8.4048e-01  3.7671e-04  1.8102e-03 -8.3144e-05  7.2615e-04
  537.2681  8.4604e-01  6.2580e-04  8.9581e-04 -9.8547e-05  7.5464e-04
  537.2714  8.5467e-01  3.8348e-04 -3.1560e-04  2.9343e-04  7.6095e-04
  537.2747  8.6053e-01 -2.6523e-04 -9.0077e-04  1.0771e-06  7.3572e-04
  537.2781  8.6645e-01 -1.7431e-04 -7.4946e-04 -4.5236e-04  7.5687e-04
  537.2816  8.7139e-01  4.0478e-04 -1.5720e-04 -6.5565e-04  7.6714e-04
  537.2849  8.7456e-01  6.2436e-04  5.5210e-04  5.7702e-05  7.4776e-04
  537.2881  8.8119e-01 -8.2267e-04 -5.8420e-04 -1.0326e-03  7.5487e-04
  537.2916  8.8678e-01 -1.1075e-03  4.8036e-04 -4.8900e-04  7.7296e-04
  537.2949  8.9001e-01  2.2026e-04 -7.0706e-04 -2.5022e-04  7.6380e-04
  537.2982  8.9465e-01 -1.5406e-03 -2.3269e-04  4.9198e-04  7.5001e-04
  537.3015  8.9602e-01 -3.4662e-05  8.1862e-04  7.3065e-04  7.7831e-04
  537.3048  8.9363e-01 -1.3052e-04 -4.2395e-04 -1.2096e-03  7.7145e-04
  537.3082  8.9568e-01 -5.9692e-04  2.3916e-04 -9.1808e-05  7.4948e-04
  537.3115  9.0060e-01  6.4804e-04  6.7586e-04  3.7351e-04  7.7431e-04
  537.3148  9.0529e-01  1.6229e-03 -1.3520e-03 -2.7833e-04  7.7944e-04
  537.3181  9.0882e-01  2.6868e-05 -4.9481e-04 -5.0938e-04  7.5557e-04
  537.3214  9.1330e-01 -7.3768e-05  9.3775e-04 -6.6797e-04  7.7518e-04
  537.3248  9.1503e-01  1.2061e-03  2.5289e-04 -9.1574e-04  7.8277e-04
  537.3281  9.1819e-01 -2.6411e-04 -4.9057e-04  6.5217e-04  7.6589e-04
  537.3314  9.1668e-01 -1.2072e-03  8.7153e-04  2.5569e-04  7.6739e-04
  537.3348  9.1691e-01 -6.3451e-04  8.5194e-04  7.9897e-04  7.8515e-04
  537.3381  9.1156e-01  4.9373e-04 -1.2796e-05  6.1393e-04  7.7014e-04
  537.3416  9.0971e-01 -1.2952e-03  4.3910e-04 -2.0281e-04  7.5631e-04
  537.3448  9.1194e-01 -9.6105e-04 -8.2058e-05  1.0910e-03  7.8200e-04
  537.3481  9.1693e-01 -1.5713e-04 -5.4387e-04  1.5082e-04  7.7956e-04
  537.3516  9.2276e-01 -6.9091e-04  4.5337e-04  6.6393e-04  7.5933e-04
  537.3549  9.2682e-01 -4.1044e-04  7.1583e-04  1.2649e-04  7.8395e-04
  537.3582  9.2362e-01 -1.1750e-04  2.4778e-04  1.5726e-04  7.8545e-04
  537.3615  9.2287e-01 -2.0261e-04  9.5977e-05  1.5707e-04  7.5983e-04
  537.3649  9.1892e-01 -1.3580e-04  4.1531e-04  5.3564e-05  7.7656e-04
  537.3682  9.2017e-01  9.1639e-04 -5.3644e-04  5.4788e-05  7.8506e-04
  537.3715  9.2593e-01 -2.6717e-04 -2.3296e-04  3.5016e-04  7.6636e-04
  537.3748  9.2427e-01 -5.4476e-04 -1.7932e-05  4.9302e-04  7.6889e-04
  537.3781  9.1817e-01  4.6680e-04  8.7496e-04 -3.3560e-04  7.8579e-04
  537.3814  9.0834e-01  1.5639e-03 -8.5375e-04 -2.0927e-03  7.6820e-04
  537.3848  8.9054e-01  2.7031e-04 -6.2259e-04  2.3885e-04  7.4697e-04
  537.3881  8.5509e-01  2.3836e-04 -1.5859e-03 -8.3699e-04  7.5674e-04
  537.3914  7.7598e-01 -4.1635e-04 -6.9190e-04 -5.3530e-04  7.2099e-04
  537.3948  6.3266e-01  2.1811e-04  3.0135e-04 -3.0192e-04  6.3284e-04
  537.3981  4.9572e-01  1.2194e-03  1.2218e-04 -1.2067e-04  5.8766e-04
  537.4016  4.6511e-01 -8.9438e-04 -5.5900e-04 -8.1833e-04  5.7578e-04
  537.4047  5.6939e-01  6.0699e-04 -5.7996e-04  8.6382e-04  5.9887e-04
  537.4081  7.1190e-01  1.8966e-04 -2.6751e-04  3.3518e-04  6.8482e-04
  537.4114  8.0861e-01 -1.2969e-03  2.3423e-05  1.9663e-03  7.3360e-04
  537.4149  8.5415e-01  2.9402e-04 -1.4795e-03  2.7453e-04  7.3514e-04
  537.4182  8.7860e-01 -8.4872e-04  3.9897e-04 -3.5441e-04  7.5128e-04
  537.4214  8.9679e-01 -7.6468e-04  5.7687e-04 -1.3023e-03  7.7392e-04
  537.4249  9.1106e-01  1.6598e-04  4.8299e-04 -9.2189e-04  7.6873e-04
  537.4282  9.2334e-01 -8.5830e-04 -1.6709e-04  2.0309e-04  7.5836e-04
  537.4315  9.3065e-01  5.5357e-05  1.3303e-03  3.7422e-04  7.8745e-04
  537.4348  9.3093e-01  1.2278e-03  1.0496e-03 -8.4988e-04  7.8276e-04
  537.4381  9.2359e-01  3.1157e-05  2.5597e-04  4.2463e-04  7.5737e-04
  537.4415  9.0846e-01  9.9768e-04  1.0155e-03  1.2880e-04  7.7537e-04
  537.4448  9.0600e-01  1.7837e-03  4.6509e-04  1.7407e-04  7.7875e-04
  537.4481  9.1309e-01  3.2741e-04 -2.3403e-05 -9.4060e-04  7.5347e-04
  537.4514  9.2003e-01  8.8692e-04  1.5517e-04 -5.0451e-06  7.7402e-04
  537.4547  9.2294e-01 -1.6553e-04 -4.0063e-04  1.1717e-03  7.8370e-04
  537.4581  9.2038e-01  5.7232e-04  4.5499e-04  5.6525e-04  7.6217e-04
  537.4614  9.2468e-01  7.3132e-05  1.1711e-04 -4.3123e-04  7.6664e-04
  537.4647  9.2769e-01  2.3450e-04 -8.4299e-04  5.3666e-04  7.8741e-04
  537.4680  9.2708e-01 -3.4002e-04  4.1663e-04 -1.0001e-03  7.7463e-04
  537.4713  9.2722e-01  1.0173e-03 -9.4470e-04 -9.7183e-04  7.6109e-04
  537.4747  9.2638e-01 -9.0863e-04 -7.3284e-04 -1.0784e-03  7.8618e-04
  537.4780  9.2405e-01  2.9022e-04 -1.3639e-04  1.6496e-03  7.8040e-04
  537.4813  9.2457e-01  1.8847e-05 -3.7646e-04  3.0199e-05  7.5573e-04
  537.4846  9.2933e-01  9.2607e-05  1.0907e-03  1.6903e-03  7.8367e-04
  537.4880  9.3577e-01 -1.1016e-03  4.0654e-04 -7.2071e-04  7.8795e-04
  537.4913  9.4004e-01  3.4179e-06 -1.7406e-04  7.0703e-04  7.6291e-04
  537.4948  9.4337e-01  1.0772e-04 -1.0510e-03 -8.4211e-04  7.8306e-04
  537.4979  9.4190e-01  5.5755e-04  4.1380e-04  1.2602e-03  7.9102e-04
  537.5013  9.3446e-01 -5.1483e-04  1.5940e-03  2.9605e-04  7.6816e-04
  537.5046  9.1920e-01 -1.9553e-04  1.7133e-03  2.6674e-04  7.6370e-04
  537.5081  9.1625e-01  4.1160e-04  1.0737e-03  9.7249e-04  7.8279e-04
  537.5114  9.2168e-01 -1.2281e-03 -3.1129e-04 -3.5731e-04  7.7058e-04
  537.5146  9.2909e-01 -1.0600e-03  1.4523e-04  3.9933e-04  7.5904e-04
  537.5179  9.3652e-01 -2.4956e-04  1.3491e-03 -4.9279e-04  7.8896e-04
  537.5214  9.4160e-01 -1.7180e-03 -3.2734e-04 -4.7710e-04  7.8639e-04
  537.5247  9.4645e-01 -1.9406e-03 -3.0391e-04  5.8932e-04  7.6373e-04
  537.5280  9.5060e-01  1.7244e-04 -1.9521e-04 -5.0599e-04  7.9069e-04
  537.5312  9.4626e-01  1.0256e-03  1.3581e-03  6.9622e-04  7.9169e-04
  537.5347  9.4302e-01  1.9309e-03  8.9270e-04 -1.3427e-04  7.6289e-04
  537.5380  9.3720e-01  1.0237e-03 -2.4750e-04  1.3304e-03  7.8049e-04
  537.5413  9.3180e-01  6.6312e-04  1.6852e-03 -6.8673e-04  7.8496e-04
  537.5446  9.2743e-01  9.7487e-04 -4.5866e-04 -1.1240e-04  7.6267e-04
  537.5479  9.2476e-01  2.8978e-04  2.4020e-04  1.7156e-03  7.6648e-04
  537.5512  9.2831e-01  2.0342e-03 -6.7972e-04 -4.6189e-04  7.8363e-04
  537.5546  9.2547e-01  2.7446e-04  7.7797e-04  1.1518e-03  7.7200e-04
  537.5579  9.2051e-01 -1.5123e-03  1.0616e-03 -2.1230e-04  7.5557e-04
  537.5612  9.1512e-01  5.4263e-04  2.6016e-04 -1.3445e-03  7.7895e-04
  537.5645  9.2302e-01 -7.8652e-04 -5.1959e-04 -1.0427e-03  7.7748e-04
  537.5678  9.3406e-01 -3.2286e-04 -4.8080e-04  2.9971e-04  7.5986e-04
  537.5712  9.4636e-01 -1.0563e-03  6.9730e-04 -1.9174e-03  7.8749e-04
  537.5745  9.5278e-01  4.0571e-04  5.9762e-04 -6.2439e-04  7.9399e-04
  537.5778  9.5325e-01 -4.4711e-04  1.3841e-03  1.5013e-03  7.6788e-04
  537.5811  9.5499e-01  2.1971e-05  1.1114e-03 -5.7218e-04  7.8672e-04
  537.5844  9.5522e-01  1.0444e-03 -8.8315e-04  1.6526e-04  7.9429e-04
  537.5878  9.5268e-01 -1.0427e-04 -1.0731e-03  5.1634e-04  7.7395e-04
  537.5911  9.4914e-01  1.1422e-03 -2.0866e-04  3.8674e-04  7.7377e-04
